pair_id,sentence,label,corruption_type,phenomenon,source
tone_0261,"""""""Ṣe o ò gbọ́ àṣẹ mi ni?""""""",incorrect,single_delete,tone,menyo20k
tone_0262,"Èmi ni ìyàwó, iṣẹ́ mi ni láti ṣèyọnu",correct,none,tone,menyo20k
tone_0262,"Emi ni iyawo, iṣẹ mi ni lati ṣeyọnu",incorrect,strip_all,tone,menyo20k
tone_0262,"Èmi ni ìyáwó, iṣẹ́ mi ni láti ṣèyọnu",incorrect,single_flip,tone,menyo20k
tone_0262,"Èmi ni ìyawó, iṣẹ́ mi ni láti ṣèyọnu",incorrect,single_delete,tone,menyo20k
tone_0263,Kíni ìdí fún gbogbo àfihàn ìdùnnú àti ìyírí yìí?,correct,none,tone,menyo20k
tone_0263,Kini idi fun gbogbo afihan idunnu ati iyiri yii?,incorrect,strip_all,tone,menyo20k
tone_0263,Kíni ìdí fùn gbogbo àfihàn ìdùnnú àti ìyírí yìí?,incorrect,single_flip,tone,menyo20k
tone_0263,Kíni ìdí fún gbogbo àfihàn idùnnú àti ìyírí yìí?,incorrect,single_delete,tone,menyo20k
tone_0264,Làbákẹ́ fi ọwọ́ di ihò imú rẹ̀.,correct,none,tone,menyo20k
tone_0264,Labakẹ fi ọwọ di iho imu rẹ.,incorrect,strip_all,tone,menyo20k
tone_0264,Làbákẹ́ fi ọwọ́ di ihò imú rẹ́.,incorrect,single_flip,tone,menyo20k
tone_0264,Làbákẹ́ fi ọwọ́ di iho imú rẹ̀.,incorrect,single_delete,tone,menyo20k
tone_0265,"Fẹ́mi, o ò kí ń ṣe Ọ̀dẹ̀, o dẹ̀ ń hùwà bí ọ̀dẹ̀",correct,none,tone,menyo20k
tone_0265,"Fẹmi, o o ki n ṣe Ọdẹ, o dẹ n huwa bi ọdẹ",incorrect,strip_all,tone,menyo20k
tone_0265,"Fẹ́mi, o ò kí ń ṣe Ọ̀dẹ̀, o dẹ̀ ń hùwá bí ọ̀dẹ̀",incorrect,single_flip,tone,menyo20k
tone_0265,"Fẹ́mi, o ò kí ń ṣe Ọ̀dẹ̀, o dẹ̀ ń hùwà bi ọ̀dẹ̀",incorrect,single_delete,tone,menyo20k
tone_0266,"Àwòrán-an Emma Lewis, a lò ó pẹ̀lú àṣẹ.",correct,none,tone,menyo20k
tone_0266,"Aworan-an Emma Lewis, a lo o pẹlu aṣẹ.",incorrect,strip_all,tone,menyo20k
tone_0266,"Àwòrán-an Emma Lewis, a lò ó pẹ́lú àṣẹ.",incorrect,single_flip,tone,menyo20k
tone_0266,"Àwòrán-an Emma Lewis, a lò ó pẹ̀lú aṣẹ.",incorrect,single_delete,tone,menyo20k
tone_0267,Àsìkò yìí ni agbára di ìṣòro.,correct,none,tone,menyo20k
tone_0267,Asiko yii ni agbara di iṣoro.,incorrect,strip_all,tone,menyo20k
tone_0267,Àsìkò yìí ni agbára di ìṣóro.,incorrect,single_flip,tone,menyo20k
tone_0267,Àsìkò yìí ni agbára di ìṣoro.,incorrect,single_delete,tone,menyo20k
tone_0268,A ò tíì gbọ́ pé ẹnikẹ́ni fara pa tàbí kú.,correct,none,tone,menyo20k
tone_0268,A o tii gbọ pe ẹnikẹni fara pa tabi ku.,incorrect,strip_all,tone,menyo20k
tone_0268,A ò tíì gbọ̀ pé ẹnikẹ́ni fara pa tàbí kú.,incorrect,single_flip,tone,menyo20k
tone_0268,A ò tíì gbọ́ pé ẹnikẹ́ni fara pa tàbí ku.,incorrect,single_delete,tone,menyo20k
tone_0269,Zhao Yunlin ni ó tú ìmọ̀ọ rẹ̀ sí èdèe Gẹ̀ẹ́sì.,correct,none,tone,menyo20k
tone_0269,Zhao Yunlin ni o tu imọọ rẹ si edee Gẹẹsi.,incorrect,strip_all,tone,menyo20k
tone_0269,Zhao Yunlin ni ó tú ìmọ̀ọ rẹ̀ sí èdée Gẹ̀ẹ́sì.,incorrect,single_flip,tone,menyo20k
tone_0269,Zhao Yunlin ni ó tú imọ̀ọ rẹ̀ sí èdèe Gẹ̀ẹ́sì.,incorrect,single_delete,tone,menyo20k
tone_0270,Ajá mọ ìgbẹ́; ẹlẹ́dẹ̀ẹ́ mọ àfọ̀; tòlótòló mọ ẹni tí yó yìnbọn ìdí sí.,correct,none,tone,menyo20k
tone_0270,Aja mọ igbẹ; ẹlẹdẹẹ mọ afọ; tolotolo mọ ẹni ti yo yinbọn idi si.,incorrect,strip_all,tone,menyo20k
tone_0270,Ajá mọ ìgbẹ̀; ẹlẹ́dẹ̀ẹ́ mọ àfọ̀; tòlótòló mọ ẹni tí yó yìnbọn ìdí sí.,incorrect,single_flip,tone,menyo20k
tone_0270,Ajá mọ ìgbẹ́; ẹlẹ́dẹ̀ẹ́ mọ àfọ̀; tòlotòló mọ ẹni tí yó yìnbọn ìdí sí.,incorrect,single_delete,tone,menyo20k
tone_0271,Ṣé kí n tẹ̀lé yín,correct,none,tone,menyo20k
tone_0271,Ṣe ki n tẹle yin,incorrect,strip_all,tone,menyo20k
tone_0271,Ṣé kí n tẹ̀lé yìn,incorrect,single_flip,tone,menyo20k
tone_0271,Ṣé kí n tẹ̀lé yin,incorrect,single_delete,tone,menyo20k
tone_0272,Àwọn nǹkan méjì yìí ti wà nílẹ̀ fún Èṣùníyì.,correct,none,tone,menyo20k
tone_0272,Awọn nnkan meji yii ti wa nilẹ fun Eṣuniyi.,incorrect,strip_all,tone,menyo20k
tone_0272,Àwọn nǹkan méjì yìì ti wà nílẹ̀ fún Èṣùníyì.,incorrect,single_flip,tone,menyo20k
tone_0272,Àwọn nnkan méjì yìí ti wà nílẹ̀ fún Èṣùníyì.,incorrect,single_delete,tone,menyo20k
tone_0273,Mò ń ṣe eré ìdárayá lókè ni,correct,none,tone,menyo20k
tone_0273,Mo n ṣe ere idaraya loke ni,incorrect,strip_all,tone,menyo20k
tone_0273,Mò ń ṣe eré ídárayá lókè ni,incorrect,single_flip,tone,menyo20k
tone_0273,Mò ń ṣe eré ìdarayá lókè ni,incorrect,single_delete,tone,menyo20k
tone_0274,"Fi ìjà fún Ọlọ́run jà, fọwọ́ lérán.",correct,none,tone,menyo20k
tone_0274,"Fi ija fun Ọlọrun ja, fọwọ leran.",incorrect,strip_all,tone,menyo20k
tone_0274,"Fi ìjà fún Ọlọ̀run jà, fọwọ́ lérán.",incorrect,single_flip,tone,menyo20k
tone_0274,"Fi ìjà fún Ọlọrun jà, fọwọ́ lérán.",incorrect,single_delete,tone,menyo20k
tone_0275,Ẹ̀rù ti ń bà mí láti lọ sílé,correct,none,tone,menyo20k
tone_0275,Ẹru ti n ba mi lati lọ sile,incorrect,strip_all,tone,menyo20k
tone_0275,Ẹ̀rù ti ǹ bà mí láti lọ sílé,incorrect,single_flip,tone,menyo20k
tone_0275,Ẹrù ti ń bà mí láti lọ sílé,incorrect,single_delete,tone,menyo20k
tone_0276,Iṣẹ́ ìtúmọ̀ èdè kì í ṣe iṣẹ́ tí ẹnì kan lè dá ṣe.,correct,none,tone,menyo20k
tone_0276,Iṣẹ itumọ ede ki i ṣe iṣẹ ti ẹni kan le da ṣe.,incorrect,strip_all,tone,menyo20k
tone_0276,Iṣẹ̀ ìtúmọ̀ èdè kì í ṣe iṣẹ́ tí ẹnì kan lè dá ṣe.,incorrect,single_flip,tone,menyo20k
tone_0276,Iṣẹ́ ìtúmọ èdè kì í ṣe iṣẹ́ tí ẹnì kan lè dá ṣe.,incorrect,single_delete,tone,menyo20k
tone_0277,Òhun ni kò jẹ́ kí n sun ìta mọ́.,correct,none,tone,menyo20k
tone_0277,Ohun ni ko jẹ ki n sun ita mọ.,incorrect,strip_all,tone,menyo20k
tone_0277,Òhun ni kò jẹ́ kì n sun ìta mọ́.,incorrect,single_flip,tone,menyo20k
tone_0277,Òhun ni kò jẹ́ kí n sun ita mọ́.,incorrect,single_delete,tone,menyo20k
tone_0278,"pípamọ́, pẹ̀lú òǹlò tó ní àlékún ìmọ̀ ẹ̀rọ.",correct,none,tone,menyo20k
tone_0278,"pipamọ, pẹlu onlo to ni alekun imọ ẹrọ.",incorrect,strip_all,tone,menyo20k
tone_0278,"pípamọ́, pẹ̀lú òǹlò tó ní àlékún ìmọ́ ẹ̀rọ.",incorrect,single_flip,tone,menyo20k
tone_0278,"pípamọ́, pẹ̀lú òǹlò tó ní àlékún imọ̀ ẹ̀rọ.",incorrect,single_delete,tone,menyo20k
tone_0279,Já ewé ọ̀pọ̀tọ́ kí o ríjà eèrùn; jáwé bọ ẹnu kóo ríjà odi.,correct,none,tone,menyo20k
tone_0279,Ja ewe ọpọtọ ki o rija eerun; jawe bọ ẹnu koo rija odi.,incorrect,strip_all,tone,menyo20k
tone_0279,Já ewè ọ̀pọ̀tọ́ kí o ríjà eèrùn; jáwé bọ ẹnu kóo ríjà odi.,incorrect,single_flip,tone,menyo20k
tone_0279,Já ewé ọ̀pọ̀tọ́ kí o ríja eèrùn; jáwé bọ ẹnu kóo ríjà odi.,incorrect,single_delete,tone,menyo20k
tone_0280,“Èrò tètè jí;” “Èrò jẹ́ ilẹ̀ ó mọ́”; tèrò là ń srò.,correct,none,tone,menyo20k
tone_0280,“Ero tete ji;” “Ero jẹ ilẹ o mọ”; tero la n sro.,incorrect,strip_all,tone,menyo20k
tone_0280,“Èrò tètè jí;” “Èrò jẹ́ ilẹ̀ ó mọ́”; tèrò lá ń srò.,incorrect,single_flip,tone,menyo20k
tone_0280,“Èrò tètè jí;” “Èro jẹ́ ilẹ̀ ó mọ́”; tèrò là ń srò.,incorrect,single_delete,tone,menyo20k
tone_0281,"""Láti gbé ìrò المراقبة (""""ìṣọ́nikiri"""" tàbí """"ìdásílẹ̀-lẹ́wọ̀n-kọ́jọ́-ìdásílẹ̀-tó-pé"""") sínú làákàyè àwọn ènìyàn gbogbo.""",correct,none,tone,menyo20k
tone_0281,"""Lati gbe iro المراقبة (""""iṣọnikiri"""" tabi """"idasilẹ-lẹwọn-kọjọ-idasilẹ-to-pe"""") sinu laakaye awọn eniyan gbogbo.""",incorrect,strip_all,tone,menyo20k
tone_0281,"""Láti gbé ìrò المراقبة (""""ìṣọ́nikiri"""" tàbí """"ìdásílẹ̀-lẹ́wọ̀n-kọ́jọ́-ìdásílẹ̀-tó-pé"""") sínú láákàyè àwọn ènìyàn gbogbo.""",incorrect,single_flip,tone,menyo20k
tone_0281,"""Láti gbé ìrò المراقبة (""""ìṣọ́nikiri"""" tàbí """"ìdásílẹ̀-lẹ́wọ̀n-kọ́jọ́-ìdásílẹ̀-tó-pé"""") sínú làákàyè àwọn ènìyan gbogbo.""",incorrect,single_delete,tone,menyo20k
tone_0282,Ní ọ̀pọ̀ ìgbà wọ́n ti sọ fún un pé wọ́n jáde.,correct,none,tone,menyo20k
tone_0282,Ni ọpọ igba wọn ti sọ fun un pe wọn jade.,incorrect,strip_all,tone,menyo20k
tone_0282,Ní ọ̀pọ̀ ìgbà wọ́n ti sọ fùn un pé wọ́n jáde.,incorrect,single_flip,tone,menyo20k
tone_0282,Ní ọ̀pọ̀ igbà wọ́n ti sọ fún un pé wọ́n jáde.,incorrect,single_delete,tone,menyo20k
tone_0283,A kì í fi ogun dán ẹ̀ṣọ́ wò.,correct,none,tone,menyo20k
tone_0283,A ki i fi ogun dan ẹṣọ wo.,incorrect,strip_all,tone,menyo20k
tone_0283,A kì ì fi ogun dán ẹ̀ṣọ́ wò.,incorrect,single_flip,tone,menyo20k
tone_0283,A kì í fi ogun dán ẹ̀ṣọ́ wo.,incorrect,single_delete,tone,menyo20k
tone_0284,"Iṣẹ́ ni wà ní àwọn ilé-ọnà káàkiri àgbáyé, bíi MoMA.",correct,none,tone,menyo20k
tone_0284,"Iṣẹ ni wa ni awọn ile-ọna kaakiri agbaye, bii MoMA.",incorrect,strip_all,tone,menyo20k
tone_0284,"Iṣẹ́ ni wà ní àwọn ilé-ọnà káàkiri àgbáyé, bìi MoMA.",incorrect,single_flip,tone,menyo20k
tone_0284,"Iṣẹ ni wà ní àwọn ilé-ọnà káàkiri àgbáyé, bíi MoMA.",incorrect,single_delete,tone,menyo20k
tone_0285,Ẹyẹ ò lè rí omi inú àgbọn bù mu.,correct,none,tone,menyo20k
tone_0285,Ẹyẹ o le ri omi inu agbọn bu mu.,incorrect,strip_all,tone,menyo20k
tone_0285,Ẹyẹ ó lè rí omi inú àgbọn bù mu.,incorrect,single_flip,tone,menyo20k
tone_0285,Ẹyẹ ò lè rí omi inu àgbọn bù mu.,incorrect,single_delete,tone,menyo20k
tone_0286,Ṣe àwọn èèyàn lè ṣàwáríì rẹ bí wọ́n bá lo ímaalì tàbí ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ rẹ?,correct,none,tone,menyo20k
tone_0286,Ṣe awọn eeyan le ṣawarii rẹ bi wọn ba lo imaali tabi ila ẹrọ-ibanisọrọọ rẹ?,incorrect,strip_all,tone,menyo20k
tone_0286,Ṣe àwọn èèyàn lè ṣàwárìì rẹ bí wọ́n bá lo ímaalì tàbí ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ rẹ?,incorrect,single_flip,tone,menyo20k
tone_0286,Ṣe àwọn èèyàn lè ṣawáríì rẹ bí wọ́n bá lo ímaalì tàbí ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ rẹ?,incorrect,single_delete,tone,menyo20k
tone_0287,"""""""Ṣé o fẹ́ mọ̀.........mọ̀ mí? Èmi..........èmi? Àlàmú...............Èmi ni Àlàmú Ọláoyè. Bẹ́ẹ̀ ni. Ìwọ.....ta.......ta....... ni ọ́?""",correct,none,tone,menyo20k
tone_0287,"""""""Ṣe o fẹ mọ.........mọ mi? Emi..........emi? Alamu...............Emi ni Alamu Ọlaoye. Bẹẹ ni. Iwọ.....ta.......ta....... ni ọ?""",incorrect,strip_all,tone,menyo20k
tone_0287,"""""""Ṣé o fẹ́ mọ̀.........mọ̀ mí? Èmi..........èmi? Àlàmú...............Èmi ni Àlàmú Ọláoyè. Bẹ̀ẹ̀ ni. Ìwọ.....ta.......ta....... ni ọ́?""",incorrect,single_flip,tone,menyo20k
tone_0287,"""""""Ṣé o fẹ́ mọ̀.........mọ̀ mí? Èmi..........èmi? Àlàmú...............Èmi ni Àlàmú Ọlaoyè. Bẹ́ẹ̀ ni. Ìwọ.....ta.......ta....... ni ọ́?""",incorrect,single_delete,tone,menyo20k
tone_0288,Onísùúrù ní ń ṣe ọkọ ọmọ Aláwúsá.,correct,none,tone,menyo20k
tone_0288,Onisuuru ni n ṣe ọkọ ọmọ Alawusa.,incorrect,strip_all,tone,menyo20k
tone_0288,Onìsùúrù ní ń ṣe ọkọ ọmọ Aláwúsá.,incorrect,single_flip,tone,menyo20k
tone_0288,Onísùúrù ní ń ṣe ọkọ ọmọ Aláwúsa.,incorrect,single_delete,tone,menyo20k
tone_0289,Àwọn kan ti yan ìṣàjọyọ̀ àjọ̀dún náà ní ìkọ̀kọ̀. Òǹlo Weibo kan sọ:,correct,none,tone,menyo20k
tone_0289,Awọn kan ti yan iṣajọyọ ajọdun naa ni ikọkọ. Onlo Weibo kan sọ:,incorrect,strip_all,tone,menyo20k
tone_0289,Àwọn kan ti yan ìṣàjọyọ́ àjọ̀dún náà ní ìkọ̀kọ̀. Òǹlo Weibo kan sọ:,incorrect,single_flip,tone,menyo20k
tone_0289,Àwọn kan ti yan ìṣàjọyọ̀ àjọ̀dún náà ní ìkọ̀kọ̀. Ònlo Weibo kan sọ:,incorrect,single_delete,tone,menyo20k
tone_0290,Ìṣàyèwò 'alífábẹ́ẹ̀tì tó ń sọ̀rọ̀ ',correct,none,tone,menyo20k
tone_0290,Iṣayewo 'alifabẹẹti to n sọrọ ',incorrect,strip_all,tone,menyo20k
tone_0290,Ìṣáyèwò 'alífábẹ́ẹ̀tì tó ń sọ̀rọ̀ ',incorrect,single_flip,tone,menyo20k
tone_0290,Ìṣàyèwò 'alífábẹ́ẹtì tó ń sọ̀rọ̀ ',incorrect,single_delete,tone,menyo20k
tone_0291,"Ṣùgbọ́n lẹ́yìn tí àpilẹ̀kọ náà jáde, obìnrin yìí kàn sí mi.",correct,none,tone,menyo20k
tone_0291,"Ṣugbọn lẹyin ti apilẹkọ naa jade, obinrin yii kan si mi.",incorrect,strip_all,tone,menyo20k
tone_0291,"Ṣùgbọ́n lẹ̀yìn tí àpilẹ̀kọ náà jáde, obìnrin yìí kàn sí mi.",incorrect,single_flip,tone,menyo20k
tone_0291,"Ṣùgbọ́n lẹ́yìn tí àpilẹ̀kọ náà jáde, obìnrin yìi kàn sí mi.",incorrect,single_delete,tone,menyo20k
tone_0292,Kíni ìdá àwọn ènìyàn tó kó o tí ó páwọ́n?,correct,none,tone,menyo20k
tone_0292,Kini ida awọn eniyan to ko o ti o pawọn?,incorrect,strip_all,tone,menyo20k
tone_0292,Kíni ìdá àwọn ènìyàn tò kó o tí ó páwọ́n?,incorrect,single_flip,tone,menyo20k
tone_0292,Kíni ìdá àwọn ènìyàn tó kó o tí o páwọ́n?,incorrect,single_delete,tone,menyo20k
tone_0293,Ìrònú ìkokò ní yó pa ajá.,correct,none,tone,menyo20k
tone_0293,Ironu ikoko ni yo pa aja.,incorrect,strip_all,tone,menyo20k
tone_0293,Ìrònú ìkokò nì yó pa ajá.,incorrect,single_flip,tone,menyo20k
tone_0293,Ìrònú ìkokò ní yó pa aja.,incorrect,single_delete,tone,menyo20k
tone_0294,Ẹ jẹ́ kí n sáré lọ gbé omi wa fún yín,correct,none,tone,menyo20k
tone_0294,Ẹ jẹ ki n sare lọ gbe omi wa fun yin,incorrect,strip_all,tone,menyo20k
tone_0294,Ẹ jẹ́ kí n sáré lọ gbè omi wa fún yín,incorrect,single_flip,tone,menyo20k
tone_0294,Ẹ jẹ́ kí n sáré lọ gbé omi wa fún yin,incorrect,single_delete,tone,menyo20k
tone_0295,Ẹni tí ẹ̀gún gún lẹ́sẹ̀ ní ń ṣe lákáǹláká tẹ̀lé alábẹ́rẹ́.,correct,none,tone,menyo20k
tone_0295,Ẹni ti ẹgun gun lẹsẹ ni n ṣe lakanlaka tẹle alabẹrẹ.,incorrect,strip_all,tone,menyo20k
tone_0295,Ẹni tí ẹ̀gún gún lẹ́sẹ̀ ní ń ṣe lákáǹláká tẹ̀lé alábẹ̀rẹ́.,incorrect,single_flip,tone,menyo20k
tone_0295,Ẹni tí ẹ̀gún gún lẹ́sẹ̀ ní ń ṣe lákáǹláká tẹlé alábẹ́rẹ́.,incorrect,single_delete,tone,menyo20k
tone_0296,Jẹ́ kí àwọn òkú ó sọ ìtàn nípa Hong Kong,correct,none,tone,menyo20k
tone_0296,Jẹ ki awọn oku o sọ itan nipa Hong Kong,incorrect,strip_all,tone,menyo20k
tone_0296,Jẹ́ kí àwọn òkú ó sọ ìtàn nìpa Hong Kong,incorrect,single_flip,tone,menyo20k
tone_0296,Jẹ́ kí àwọn òkú ó sọ ìtan nípa Hong Kong,incorrect,single_delete,tone,menyo20k
tone_0297,"Ṣùgbọ́n oríire mi, mi ò ní láti ṣe èyí fún ìgbà pípẹ́.",correct,none,tone,menyo20k
tone_0297,"Ṣugbọn oriire mi, mi o ni lati ṣe eyi fun igba pipẹ.",incorrect,strip_all,tone,menyo20k
tone_0297,"Ṣùgbọ́n orìire mi, mi ò ní láti ṣe èyí fún ìgbà pípẹ́.",incorrect,single_flip,tone,menyo20k
tone_0297,"Ṣùgbọ́n oríire mi, mi ò ní láti ṣe èyí fún ìgbà pipẹ́.",incorrect,single_delete,tone,menyo20k
tone_0298,Kí a gbé ìbéèrè yìí yẹ̀ wò fínnífínní.,correct,none,tone,menyo20k
tone_0298,Ki a gbe ibeere yii yẹ wo finnifinni.,incorrect,strip_all,tone,menyo20k
tone_0298,Kí a gbé ìbéèrè yìí yẹ̀ wò fínnífínnì.,incorrect,single_flip,tone,menyo20k
tone_0298,Kí a gbé ìbéèrè yìi yẹ̀ wò fínnífínní.,incorrect,single_delete,tone,menyo20k
tone_0299,Ìmìtìtì Ilẹ̀ Tó Lágbára ní Alaska,correct,none,tone,menyo20k
tone_0299,Imititi Ilẹ To Lagbara ni Alaska,incorrect,strip_all,tone,menyo20k
tone_0299,Ìmìtìtì Ilẹ̀ Tó Lágbàra ní Alaska,incorrect,single_flip,tone,menyo20k
tone_0299,Ìmìtìtì Ilẹ Tó Lágbára ní Alaska,incorrect,single_delete,tone,menyo20k
tone_0300,Àwọn ènìyàn ń lo ìkànì náà láti ṣe oríṣiríṣi ǹkan.,correct,none,tone,menyo20k
tone_0300,Awọn eniyan n lo ikani naa lati ṣe oriṣiriṣi nkan.,incorrect,strip_all,tone,menyo20k
tone_0300,Àwọn ènìyàn ń lo ìkànì náà láti ṣe oríṣirìṣi ǹkan.,incorrect,single_flip,tone,menyo20k
tone_0300,Àwọn ènìyan ń lo ìkànì náà láti ṣe oríṣiríṣi ǹkan.,incorrect,single_delete,tone,menyo20k
tone_0301,Àrọ̀ọ̀rọ̀dá Òjò Mú Kí Omi Ya Wọ Ìwọ̀ Oòrùn Íńdíà,correct,none,tone,menyo20k
tone_0301,Arọọrọda Ojo Mu Ki Omi Ya Wọ Iwọ Oorun India,incorrect,strip_all,tone,menyo20k
tone_0301,Àrọ̀ọ̀rọ̀dá Òjò Mú Kì Omi Ya Wọ Ìwọ̀ Oòrùn Íńdíà,incorrect,single_flip,tone,menyo20k
tone_0301,Àrọ̀ọ̀rọ̀dá Òjò Mú Kí Omi Ya Wọ Ìwọ̀ Oòrùn Íńdía,incorrect,single_delete,tone,menyo20k
tone_0302,Ọ̀nà ọ̀fun ò gba egungun ẹja.,correct,none,tone,menyo20k
tone_0302,Ọna ọfun o gba egungun ẹja.,incorrect,strip_all,tone,menyo20k
tone_0302,Ọ̀nà ọ̀fun ó gba egungun ẹja.,incorrect,single_flip,tone,menyo20k
tone_0302,Ọ̀na ọ̀fun ò gba egungun ẹja.,incorrect,single_delete,tone,menyo20k
tone_0303,Ìṣòro kan wà ní bíbẹ̀rẹ̀ ìdánwò kúkurú náà. Ìdánwò kúkurú náà kò bẹ̀rẹ̀.,correct,none,tone,menyo20k
tone_0303,Iṣoro kan wa ni bibẹrẹ idanwo kukuru naa. Idanwo kukuru naa ko bẹrẹ.,incorrect,strip_all,tone,menyo20k
tone_0303,Ìṣòro kan wà ní bíbẹ̀rẹ̀ ìdànwò kúkurú náà. Ìdánwò kúkurú náà kò bẹ̀rẹ̀.,incorrect,single_flip,tone,menyo20k
tone_0303,Ìṣòro kan wà ní bíbẹ̀rẹ̀ ìdánwò kúkurú náà. Idánwò kúkurú náà kò bẹ̀rẹ̀.,incorrect,single_delete,tone,menyo20k
tone_0304,A kì í rí ẹṣin ní ìso.,correct,none,tone,menyo20k
tone_0304,A ki i ri ẹṣin ni iso.,incorrect,strip_all,tone,menyo20k
tone_0304,A kí í rí ẹṣin ní ìso.,incorrect,single_flip,tone,menyo20k
tone_0304,A kì í ri ẹṣin ní ìso.,incorrect,single_delete,tone,menyo20k
tone_0305,"Fún òsẹ̀ kan nínu oṣù Agẹmọ, ìkàni Twitter di ilé-ọtí ilẹ̀ Adúláwọ̀ lóòtọ́.",correct,none,tone,menyo20k
tone_0305,"Fun osẹ kan ninu oṣu Agẹmọ, ikani Twitter di ile-ọti ilẹ Adulawọ lootọ.",incorrect,strip_all,tone,menyo20k
tone_0305,"Fún òsẹ̀ kan nínu oṣù Agẹmọ, ìkàni Twitter di ilè-ọtí ilẹ̀ Adúláwọ̀ lóòtọ́.",incorrect,single_flip,tone,menyo20k
tone_0305,"Fún òsẹ̀ kan nínu oṣù Agẹmọ, ìkàni Twitter di ilé-ọti ilẹ̀ Adúláwọ̀ lóòtọ́.",incorrect,single_delete,tone,menyo20k
tone_0306,"A ṣe ìbúra fún Buhari fún sáà kejì ọlọ́dún mẹ́rin lọ́jọ́ 29, oṣù karùn-ún, 2019.",correct,none,tone,menyo20k
tone_0306,"A ṣe ibura fun Buhari fun saa keji ọlọdun mẹrin lọjọ 29, oṣu karun-un, 2019.",incorrect,strip_all,tone,menyo20k
tone_0306,"A ṣe ìbúra fún Buhari fún sáá kejì ọlọ́dún mẹ́rin lọ́jọ́ 29, oṣù karùn-ún, 2019.",incorrect,single_flip,tone,menyo20k
tone_0306,"A ṣe ìbúra fún Buhari fún sáa kejì ọlọ́dún mẹ́rin lọ́jọ́ 29, oṣù karùn-ún, 2019.",incorrect,single_delete,tone,menyo20k
tone_0307,O gbọ́dọ̀ forúkọsílẹ̀-wọlé bí alábòójútó láti wo ojú-ewé yìí,correct,none,tone,menyo20k
tone_0307,O gbọdọ forukọsilẹ-wọle bi alaboojuto lati wo oju-ewe yii,incorrect,strip_all,tone,menyo20k
tone_0307,O gbọ́dọ̀ forùkọsílẹ̀-wọlé bí alábòójútó láti wo ojú-ewé yìí,incorrect,single_flip,tone,menyo20k
tone_0307,O gbọ́dọ̀ forúkọsílẹ-wọlé bí alábòójútó láti wo ojú-ewé yìí,incorrect,single_delete,tone,menyo20k
tone_0308,"Àkísàá mọ ìwọ̀n araa rẹ̀, ó gbé párá jẹ́.",correct,none,tone,menyo20k
tone_0308,"Akisaa mọ iwọn araa rẹ, o gbe para jẹ.",incorrect,strip_all,tone,menyo20k
tone_0308,"Àkísáá mọ ìwọ̀n araa rẹ̀, ó gbé párá jẹ́.",incorrect,single_flip,tone,menyo20k
tone_0308,"Àkísàa mọ ìwọ̀n araa rẹ̀, ó gbé párá jẹ́.",incorrect,single_delete,tone,menyo20k
tone_0309,Ilé-iṣẹ́ wa ń ran àwọn obìnrin lọ́wọ́ láti gun afárá yẹn.,correct,none,tone,menyo20k
tone_0309,Ile-iṣẹ wa n ran awọn obinrin lọwọ lati gun afara yẹn.,incorrect,strip_all,tone,menyo20k
tone_0309,Ilé-iṣẹ́ wa ń ran àwọn obìnrin lọ́wọ̀ láti gun afárá yẹn.,incorrect,single_flip,tone,menyo20k
tone_0309,Ilé-iṣẹ́ wa n ran àwọn obìnrin lọ́wọ́ láti gun afárá yẹn.,incorrect,single_delete,tone,menyo20k
tone_0310,Hannan Gazi náà se àgbéjáde tirẹ̀:,correct,none,tone,menyo20k
tone_0310,Hannan Gazi naa se agbejade tirẹ:,incorrect,strip_all,tone,menyo20k
tone_0310,Hannan Gazi náà se àgbéjáde tirẹ́:,incorrect,single_flip,tone,menyo20k
tone_0310,Hannan Gazi náa se àgbéjáde tirẹ̀:,incorrect,single_delete,tone,menyo20k
tone_0311,"October 9, ní Kirov, Àgbègbè Kirov​—Ó kéré tán, ilé mọ́kàndínlógún (19) ni wọ́n ya wọ̀.",correct,none,tone,menyo20k
tone_0311,"October 9, ni Kirov, Agbegbe Kirov​—O kere tan, ile mọkandinlogun (19) ni wọn ya wọ.",incorrect,strip_all,tone,menyo20k
tone_0311,"October 9, ní Kirov, Àgbégbè Kirov​—Ó kéré tán, ilé mọ́kàndínlógún (19) ni wọ́n ya wọ̀.",incorrect,single_flip,tone,menyo20k
tone_0311,"October 9, ní Kirov, Àgbègbè Kirov​—Ó kéré tán, ilé mọ́kàndínlógun (19) ni wọ́n ya wọ̀.",incorrect,single_delete,tone,menyo20k
tone_0312,Ẹ̀rí túbọ̀ ń tẹnu àwọn ẹni-orí-kó-yọ jáde lẹ́yìn ọgbọ̀n ọdún.,correct,none,tone,menyo20k
tone_0312,Ẹri tubọ n tẹnu awọn ẹni-ori-ko-yọ jade lẹyin ọgbọn ọdun.,incorrect,strip_all,tone,menyo20k
tone_0312,Ẹ̀rí túbọ̀ ń tẹnu àwọn ẹni-orì-kó-yọ jáde lẹ́yìn ọgbọ̀n ọdún.,incorrect,single_flip,tone,menyo20k
tone_0312,Ẹ̀rí túbọ̀ ń tẹnu awọn ẹni-orí-kó-yọ jáde lẹ́yìn ọgbọ̀n ọdún.,incorrect,single_delete,tone,menyo20k
