sentence,source,word_count
Ìbínú lọbá fi ń yọ idà; ìtìjù ló fi ń bẹ́ ẹ.,menyo20k,12
Ìbínú ò da nǹkan; sùúrù baba ìwà; àgbà tó ní sùúrù ohun gbogbo ló ní.,menyo20k,15
Ìbínú ò mọ̀ pé olúwa òun ò lẹ́sẹ̀ ńlẹ̀,menyo20k,9
Ìbìsẹ́yín àgbò kì í ṣojo.,menyo20k,5
"Ìbọn-ọ́n ní apátí kò lápátí, taní jẹ́ jẹ́ ka kọjú ìbọn kọ òun?",menyo20k,13
Ìfẹ́ àfẹ́jù lewúrẹ́ fi ń bá ọkoọ ẹ̀ hu irùngbọ̀n.,menyo20k,10
"Ìfi ohun wé ohun, ìfi ọ̀ràn wé ọ̀ràn, kò jẹ́ kí ọ̀ràn ó tán.",menyo20k,14
"Igi ganganran má gùnún mi lójú, òkèèrè la ti ń wò ó wá.",menyo20k,13
"Igi tó bá bá Ṣàngó lérí, gbígbẹ ní ń gbẹ.",menyo20k,10
Ìgbà ara ń bẹ lára là ń bù ú tà.,menyo20k,10
"Igbá dojúdé ò jọ ti òṣónú, tinú igbá nigbá ń ṣe.",menyo20k,11
Ìgbà tí a bá ní kí Ègùn má jà ní ń yọ̀bẹ.,menyo20k,12
Ìgbà tí a bá perí àparò ní ń jáko.,menyo20k,9
Ìgbín ń ràjò ó filée ẹ̀ ṣẹrù.,menyo20k,7
Ìgbẹ̀yìn ní ń yé olókùúàdá.,menyo20k,5
Ìhàlẹ̀-ẹ́ ba ọ̀ṣọ́ èèyàn jẹ́.,menyo20k,5
Ìjẹǹjẹ àná dùn méhoro; ehoroó rebi ìjẹ àná kò dẹ̀yìn bọ̀.,menyo20k,11
"Ìjímèrè tó lóun ò níí sá fájá, ojú ajá ni òì tíì to.",menyo20k,13
Ijó àjójù ní ń mú kí okóo eégún yọ jáde.,menyo20k,10
Ìkekere ń fọ̀rọ̀ ikú ṣẹ̀rín.,menyo20k,5
Ìkó-eruku èèwọ̀ Ifẹ̀; ajá kì í gbó níbòji ẹkùn.,menyo20k,9
Ìkòkò ń seṣu ẹnìkan ò gbọ́; iṣú dénú odó ariwó ta.,menyo20k,11
Ìkókó ọmọ tó tọwọ́ bọ eérú ni yó mọ bó gbóná.,menyo20k,11
"Ikú ń dẹ Dẹ̀dẹ̀, Dẹ̀dẹ̀ ń dẹ ikú.",menyo20k,8
"Ìlara àlàjù ní ń múni gbàjẹ́, ní ń múni ṣẹ́ṣó.",menyo20k,10
Ilé nÌjèṣàá ti ń múná lọ sóko.,menyo20k,7
Iná kì í wọ odò kó rójú ṣayé.,menyo20k,8
Iná ò ṣéé bò máṣọ.,menyo20k,5
Ìnàkí kì í ránṣẹ́ ìjà sẹ́kùn.,menyo20k,6
Inú ẹni lorúkọ tí a ó sọ ọmọ ẹni ń gbé.,menyo20k,11
"Inúure àníjù, ìfura atèébú ní ń mù wá báni.",menyo20k,9
"Ìpàkọ́ ò gbọ́ ṣùtì, ìpẹ̀yìndà ò mọ yẹ̀gẹ̀ yíyẹ̀.",menyo20k,9
Ìpàkọ́ là ń dà sẹ́yìn ká tó da yangan sẹ́nu.,menyo20k,10
Ìṣẹ́ kì í pani; ayọ̀ ní ń pani.,menyo20k,8
Ìyá là bá bú; bí a bú baba ìjà ní ń dà.,menyo20k,12
"Ìyàn-án mú, ìrẹ́ yó; ìyàn-án rọ̀, ìrẹ́ rù.",menyo20k,8
Ìyàwó la bá sùn; ọkọ ló lóyún.,menyo20k,7
"Ìyàwó ò fọhùn, ó fọ́jú.",menyo20k,5
Ìyẹ̀wù kan ṣoṣo ò lè gba olókùnrùn méjì.,menyo20k,8
"Isà tí ò lójú Alalantorí ń dẹ ẹ́, áḿbọńtorí àgbá ikún.",menyo20k,11
Isán ni à ń mọ olè; ìtàdógún là ń mọ dọ́kọ-dọ́kọ.,menyo20k,11
"Iṣẹ́ tí a kò ránni, òun ìyà ló jọ ń rìn.",menyo20k,11
Itọ́ tí a tu sílẹ̀ kì í tún padà re ẹnu ẹni mọ́.,menyo20k,13
Já ewé ọ̀pọ̀tọ́ kí o ríjà eèrùn; jáwé bọ ẹnu kóo ríjà odi.,menyo20k,13
Jayé-jayé fi ẹ̀lẹ̀ jayé; báyé bá já kò ní àmúso.,menyo20k,10
Jẹ ẹ́ kí o yó oògùn ni kò sunwọ̀n.,menyo20k,9
Jẹ́ kí ọmọ ó ti ọwọ́ ìyáa ẹ̀ kú wá.,menyo20k,10
"Kàkà kí ọmọ ó bẹ̀bẹ̀ ọ̀ràn, òmíràn ni kò níí ṣe mọ́.",menyo20k,12
"Kékeré ejò, má foore ṣe é.",menyo20k,6
Kékerè nìmàleé ti ń kọ ọmọọ ẹ̀ lóṣòó.,menyo20k,8
Kèrègbè tí kò lọ́rùn ni yóò júwe bí àgbẹ̀ ó ti so òun kọ́.,menyo20k,14
Kèrègbè tó fọ́ a padà lẹ́yìn odò.,menyo20k,7
"Kí á fọn fèrè, ká jámú síi, ọ̀kan yóò gbélẹ̀.",menyo20k,10
Kí á lé akátá jìnnà ká tó bá adìẹ wí.,menyo20k,10
Kí á siṣẹ́ ká lówó lọ́wọ́ ò dàbíi ká mọ̀ọ ná.,menyo20k,11
"Kí á tó mọ̀ pé kíjìpá kì í ṣe awọ, ó di ọdún mẹ́ta.",menyo20k,14
Kì í bọ́ lọ́wọ́ èèyàn kó bọ́ sílẹ̀; ọwọ́ ẹlòmíràn ní ń bọ́ sí.,menyo20k,14
Kì í ṣe ojúu kọ̀lọ̀kọ̀lọ̀ ladìẹ́ ti ń jẹ̀.,menyo20k,9
Kì í tán nígbá osùn kó má ba àlà jẹ́.,menyo20k,10
Kì í tètè yé oníbúrẹ́dì; ó dìgbà tó bá di mẹ́ta kọ́bọ̀.,menyo20k,12
Kì í tètè yéni: òwe ńlá ni.,menyo20k,7
Kí ni ó yá apárí lórí tó ń mòòkùn lódò?,menyo20k,10
Kí oníkálùkù rọra ṣe é; ìfẹjú òbò ò lè fa aṣọ ya.,menyo20k,12
Kìtì ò mọ́là; ká siṣẹ́ bí ẹrú ò da nǹkan.,menyo20k,10
Kò sí ajá tí kì í gbó; àgbójù ajá là ń pè ní dìgbòlugi.,menyo20k,14
Kò sí ìgbà tí a dá aṣọ tí a ó rílẹ̀ fi wọ́.,menyo20k,13
Kò sí ohun tí ń le tí kì í rọ̀.,menyo20k,10
Kò sí ohun tí sùúrùú sè tí kò jinná.,menyo20k,9
Kò sí ohun tó lọ sókè tí kò ní padà wá sílẹ̀.,menyo20k,12
Kò sí ohun tó yára pa ẹni bí ọ̀rọ̀ àsọjù.,menyo20k,10
Kòkòrò tó jẹ̀fọ́ jàre ẹ̀fọ́; ìwọ̀n lewéko ń dára mọ.,menyo20k,10
"Kọ́kọ́rọ́ àṣejù, ilẹ̀kùn ẹ̀tẹ́ la fi ń ṣí.",menyo20k,8
Kọkọ-kọkọ ò jẹ́ ká mọ ẹni tí ọ̀ràn ń dùn.,menyo20k,10
Kùkùté kan kì í fọ́ni lépo lẹ́ẹ̀mejì.,menyo20k,7
"Kùn yún, kùn wá bí ikọ̀ eèrà.",menyo20k,7
Labalábá kì í bá wọn nájà ẹlẹ́gùnún; aṣọọ ẹ̀ á fàya.,menyo20k,11
"Labalábá tó dìgbò lẹ̀gún, aṣọ ẹ̀ á fàya.",menyo20k,8
"Làákàyè baba ìwà; bí o ní sùúrù, ohun gbogbo lo ní.",menyo20k,11
"Làálàá tó ròkè, ilẹ̀ ní ń bọ̀.",menyo20k,7
"Lù mí pẹ́, lù mí pẹ́ làpọ́n fi ń lu ọmọọ ẹ̀ pa.",menyo20k,13
Má bà á loògùn ẹ̀tẹ̀.,menyo20k,5
Má bàá mi ṣeré tí kèrègbèé fi gba okùn lọ́rùn.,menyo20k,10
Má fi iyán ewùrà gbọ́n mi lọ́bẹ̀ lọ sóko ẹgàn.,menyo20k,10
"“Má fi okoò mi dá ọ̀nà,” ọjọ́ kan là ń kọ̀ ọ́.",menyo20k,12
“Má fi tìrẹ kọ́ mi lọ́rùn” là ń dá fún apèna àti òwú.,menyo20k,13
"Màá jẹ iṣu, màá jẹ èrú, ibi ayo ló mọ.",menyo20k,10
Má ṣe jáfara: àfara fírí ló pa Bíálà; ara yíyá ló pa Abídogun.,menyo20k,13
Mábàjẹ́ ò jẹ́ fi aṣọọ ẹ̀ fún ọ̀lẹ bora.,menyo20k,9
Méjìi gbẹ̀du ò ṣéé so kọ́.,menyo20k,6
“Méè-wáyé-ẹjọ́” fọmọ ẹ̀ fọ́kọ mẹ́fà. Méèwáyéẹjọ́,menyo20k,6
"“N óò wọ́ ọ kágbó,” ẹ̀yìn-in rẹ̀ ni yó fi lànà.",menyo20k,11
Nítorí ara ilé la ṣe ń dá ṣòkòtò ará oko dára.,menyo20k,11
Nítoríi ká lè simi la ṣe ń ṣe àì-simi.,menyo20k,9
Nítoríi ká má jìyà la ṣe ń yá Májìyà lọ́fà.,menyo20k,10
Nítorí ọjọ́ tí ó bá máa dáràn la ṣe ń sọmọ lórúkọ.,menyo20k,12
Nítorí ọ̀la la ṣe ń ṣòní lóore.,menyo20k,7
Nítorí ọlọgbọ́n la ṣe ń dá ẹ̀wùu aṣiwèrè kanlẹ̀.,menyo20k,9
O bá ẹfọ̀n lábàtà o yọ̀bẹ sí i; o mọ ibi ẹfọ̀n-ọ́n ti wa?,menyo20k,14
Ó dé ọwọ́ aláròóbọ̀ ó di níná.,menyo20k,7
Ó dé orí akáyín àkàràá deegun.,menyo20k,6
O kò rí àkàṣù ò ń pata sẹ́fọ̀ọ́.,menyo20k,8
"O lọ sÍjẹ̀bú ẹ̀ẹ̀kan, o ru igbá àṣẹ bọ̀ wálé.",menyo20k,10
"“Ó ń bọ̀, ó ń bọ̀!” ẹ̀wọ̀n là ń so̩ sílẹ̀ dè é.",menyo20k,13
Ó ní ibi tí tanpẹ́pẹ́ ń gbèjà ẹyìn mọ.,menyo20k,9
Ó ní ohun tí àgbàá jẹ tẹ́lẹ̀ ikùn kó tó sọ pé èyí yó òun.,menyo20k,15
Ó ní ohun tí àgbàá jẹ tẹ́lẹ̀ ikùn kó tó sọ pé ìyàá yó òun.,menyo20k,15
Ó ní ohun tí ìbòsí ràn nínú ìjà.,menyo20k,8
"Ó pẹ́ títí aboyún, oṣù mẹ́sàn-án.",menyo20k,6
O wà lọ́rùn ọ̀pẹ ò ń bá Ọlọ́run ṣèlérí.,menyo20k,9
"Obìnrin tó gégi nígbó Orò, ó gé àgémọ.",menyo20k,8
Òfèèrèfé ò ṣéé fẹ̀yìn tì.,menyo20k,5
Ogun àgbọ́tẹ́lẹ̀ kì í pa arọ.,menyo20k,6
Ohun à ń jẹ là ń tà; bí epo òyìnbó kọ́.,menyo20k,11
"Ohun gbogbo, ìwọn ló dùn mọ.",menyo20k,6
Ohun gbogbo kì í pẹ́ jọ olóhun lójú.,menyo20k,8
Ohun gbogbo kì í tó olè.,menyo20k,6
Ohun tí a bá máa jẹ a kì í fi runmú.,menyo20k,11
Ohun tí a bá tẹjúmọ́ kì í jóná.,menyo20k,8
Ohun tí a fún ẹlẹ́mọ̀ṣọ́ ní ń ṣọ́.,menyo20k,8
Ohun tí a ò pé yó dẹrù ní ń diṣẹ́.,menyo20k,10
Ohun tó bá wu olókùnrùn ní ń pa á.,menyo20k,9
Ohun tó bá wu ọmọọ́ jẹ kì í run ọmọ nínú.,menyo20k,11
Òjijì là ń rọ́mọ lọ́wọ́ alákẹdun.,menyo20k,6
Ojú abẹ ò ṣéé pọ́nlá.,menyo20k,5
Ojú àwòdì kọ́ ladìẹ ń re àpáta.,menyo20k,7
"Ojú ìmàle ò kúrò lọ́tí, ó bímọ ẹ̀ ó sọ ọ́ ní Ìmórù-máhá-wá.",menyo20k,13
Ojú kan náà lèwe ń bágbà.,menyo20k,6
Ojú là ń gbó re ọ̀nà Ìbàdàn: ó fi ogún ọ̀kẹ́ gbàdí.,menyo20k,12
Ojú ní ń kán ọkọlóbìnrin; àlè méjì á jà dandan.,menyo20k,10
Ojú ológbò lèkúté ò gbọdọ̀ yan.,menyo20k,6
Ojú tí yóò bani kalẹ̀ kì í tàárọ̀ ṣepin.,menyo20k,9
Oókan-án sọni dahun eéjì sọni dàpà.,menyo20k,6
Òkèlè gbò-ǹ-gbò-ó fẹ ọmọ lójú toto.,menyo20k,6
Òkèlè kan ní ń pa àgbà.,menyo20k,6
Òkété tó bọ́ ìrùú mọ̀ pé ìpéjú ọjà ọrún òun ló sún.,menyo20k,12
"Òketè baba ogun; bí a ṣígun, olúkúlùkù ní ń di òketèe ẹ̀ lọ́wọ́.",menyo20k,13
Òkìpa ajá la fi ń bọ Ògún.,menyo20k,7
Òkò àbínújù kì í pẹyẹ.,menyo20k,5
Oko ni gbégbé ń gbé.,menyo20k,5
Òkò tí ẹyẹ́ bá rí kì í pẹyẹ.,menyo20k,8
Òkóbó ò lè fi alátọ̀sí ṣẹ̀sín.,menyo20k,6
Òkù àjànàkú là ń yọ ogbó sí; ta ní jẹ́ yọ agada séerin?,menyo20k,13
Okùn àgbò kì í gbèé dorí ìwo.,menyo20k,7
Olè kì í gbé gbẹ̀du.,menyo20k,5
Olóògbé ò jẹ́wọ́; atannijẹ bí orun.,menyo20k,6
Olóòlà kì í kọ àfín.,menyo20k,5
Omi là ń kọ́ ọ́ tẹ̀ ká tó tẹ iyanrìn.,menyo20k,10
"Òní, babaá dákú; ọ̀la, babaá dákú; ọjọ́ kan ni ikú yóò dá baba.",menyo20k,13
"Onílé ń relé wọ́n ní oǹdè ń sá; oǹdè ò sá, ilé ẹ̀ ló lọ.",menyo20k,15
"Ònímónìí, ẹtuú jìnfìń ọ̀lamọ́la, ẹtuú jìnfìn; ẹran miìíràn ò sí nígbó ni?",menyo20k,12
Onínúfùfù ní ń wá oúnjẹ fún onínúwẹ́rẹ́wẹ́rẹ́.,menyo20k,7
Onísùúrù ní ń ṣe ọkọ ọmọ Aláwúsá.,menyo20k,7
Oníṣu ní ń mọ ibi iṣú gbé ta sí.,menyo20k,9
Ooré di ẹrẹ̀ lAwẹ́; àwọn igúnnugún ṣoore wọ́n pá lórí.,menyo20k,10
"Oore tí Agbeé ṣe lỌ́fà, ó dagbe.",menyo20k,7
"Ooreé pọ̀, a fìkà san án.",menyo20k,6
Òòrẹ̀ ní ń ṣẹ́gi tí a ó fi wì í.,menyo20k,10
Orí ejò ò ṣéé họ imú.,menyo20k,6
Orin ní ń ṣíwájú ọ̀tẹ̀.,menyo20k,5
Òrìṣà kékeré ò ṣéé há ní párá.,menyo20k,7
Òròmọ adìẹ ò màwòdì; ìyá ẹ̀ ló màṣá.,menyo20k,8
"Oúnjẹ tí a ó jẹ pẹ́, a kì í bu òkèlèe ẹ̀ tóbi.",menyo20k,13
Owó ò bá olè gbé.,menyo20k,5
Oyún inú: a kì í kà á kún ọmọọ tilẹ̀.,menyo20k,10
Ọ̀bánijà ní ń mọ ìjagun ẹni.,menyo20k,6
Ọ̀bàrà gba kùm̀mọ̀; ó dÍfá fún a-láwìí-ì-gbọ́.,menyo20k,7
"Ọ̀bàyéjẹ́, tí ń ru gángan wọ̀lú.",menyo20k,6
“Ọbẹ̀ lọmú àgbà” ló pa onígbaǹso Ògòdò.,menyo20k,7
Ọbẹ̀ tóo sè tílé fi jóná wàá sọ ọ́.,menyo20k,9
Ọ̀bẹlẹ̀wò bẹlẹ̀wò; bí ewúrẹ́ yó bàá dùbúlẹ̀ a bẹ ilẹ̀ ibẹ̀ wò.,menyo20k,12
Ọ̀bọ ni yo para ẹ̀.,menyo20k,5
Ọ̀dárayá tí ń fi ẹ̀gbẹ́ na igi.,menyo20k,7
Ọ̀daràn ẹyẹ tí ń musàn.,menyo20k,5
"Ọdẹ a-fi-fìlà-pa-erin, ọjọ́ kan ni òkìkíi ẹ̀ ń mọ.",menyo20k,9
"Ọ̀gáa má fi ẹsẹ̀ yí ẹrẹ̀, gbogbo ara ní ń fi yí i.",menyo20k,13
Ọ̀gán ìmàdò ò ṣéé kò lójú.,menyo20k,6
"Ọ̀gẹ̀dẹ̀ ń bàjẹ́, a ní ó ń pọ́n.",menyo20k,8
Ọ̀gọ̀ ń gbé ọ̀gọ rù.,menyo20k,5
"Ọ̀gbágbá wọlẹ̀, ó ku àtiyọ.",menyo20k,5
Ọgbọ́n àgbọ́njù ní ń pa òdù ọ̀yà.,menyo20k,7
Ọgbọ́n pẹ̀lúu sùúrù la fi ń mú erin wọ̀lú.,menyo20k,9
"Ọjọ́ tí a ó bàá nù, gágá lara ń yáni.",menyo20k,10
Ọjọ́ tí a to ọkà a ò to ti èkúté mọ́ ọ.,menyo20k,12
"Ọjọ́ tí àgbẹ̀ ṣíṣeé bá di kíyèsílẹ̀, ká ṣíwọ́ oko ríro.",menyo20k,11
"Ọjọ́ tí elétutuú bá máa fò, ìjàm̀pere kì í rìn.",menyo20k,10
Ọ̀kánjúwà àgbẹ̀ tí ń gbin òwú sóko àkùrọ̀.,menyo20k,8
Ọ̀kánjúwà baba olè; àwòròǹṣoṣòó wo ohun olóhun má ṣèẹ́jú.,menyo20k,9
"Ọ̀kánjúwàá bu òkèlè, ojù ẹ̀ẹ́ lami.",menyo20k,6
"Ọ̀kánjúwà èèyàn-án dé àwùjọ, ó wòkè yàn-yàn-àn-yàn.",menyo20k,7
Ọ̀kánjúwà kì í mu ẹ̀jẹ̀ ẹlòmíràn; ẹ̀jẹ̀ ara ẹ̀ náà ní ń mu.,menyo20k,13
Ọ̀kánjúwà ò ṣéé fi wá nǹkan.,menyo20k,6
Ọ̀kánjúwà ológbò tó jókòó sẹ́nu ọ̀nà; ṣé eku eléku ló fẹ́ pa jẹ?,menyo20k,13
"Ọ̀kánjúwà pẹ̀lú olè, déédé ni wọ́n jẹ́.",menyo20k,7
"Ọ̀kẹ́rẹ́ gorí ìrókò, ojú ọdẹẹ́ dá.",menyo20k,6
"Ọkọ̀ ń jò, ọkọ̀ ń jò! Ìgbà tó bá rì, kò parí ná?",menyo20k,13
Ọ̀kùn-ún mọ̀nà tẹ́lẹ̀ kójú ẹ̀ tó fọ́.,menyo20k,7
Ọkùnrin tó fẹ́ òjòwú méjì sílé ò rẹ́ni fi ṣọ́lé.,menyo20k,10
"“Ọla ni mò ń lọ,” tí ń fi koto ṣe àmù.",menyo20k,11
“Ọlá ò jẹ́ kí n ríran”; ọmọ Èwí Adó tí ń tanná rìn lọ́sàn-án.,menyo20k,14
Ọ̀làjà ní ń fi orí gbọgbẹ́.,menyo20k,6
Ọlọ́dẹ kì í torí atẹ́gùn yìnbọn.,menyo20k,6
"Ọmọ adìẹẹ́ fò, a ní “Ẹrán lọ àkẹ́ẹ̀!”",menyo20k,8
Ọmọ inú ayò ò ṣéé bá bínú.,menyo20k,7
"Ọmọdé bú ìrókò, ó bojú wẹ̀yìn; òòjọ́ ní ń jà?",menyo20k,10
"Ọmọrí odó pani lọ́tọ̀, ká tó wí pé ká kùn ún lóògùn.",menyo20k,12
Ọ̀mùtí ò mu agbè já.,menyo20k,5
Ọ̀nà ẹ̀bùrú dá ọwọ́ olúwaa ẹ̀ tẹlẹ̀.,menyo20k,7
Ọ̀nà ìgbàlẹ̀ a máa já sọ́run.,menyo20k,6
Ọ̀nà ni yó mùú olè; ahéré ni yó mùú olóko.,menyo20k,10
"Ọ̀nà ọ̀fun, ọ̀nà ọ̀run: méjèèjì bákan náà ni wọ́n rí.",menyo20k,10
Ọ̀pọ̀ oògùn ní ń ru ọmọ gàle-gàle.,menyo20k,7
"Ọ̀pọ̀lọ́ lejò ń bùjẹ, tí à ń wí pé ilẹ̀ẹ́ rorò?",menyo20k,11
Ọ̀ràn kì í yẹ̀ lórí alábahun.,menyo20k,6
Ọ̀ràn ńlá-ńlá ní ń bá àpá; ọ̀ràn ṣẹ́kú-ṣẹ́kú ní ń bá oṣè.,menyo20k,12
"Ọ̀ràn ò dun gbọ̀ọ̀rọ̀; a dá a láàárọ̀, ó yọ lálẹ́.",menyo20k,11
Ọ̀ràn ọ̀gẹ̀dẹ̀ ò tó ohun tí à ń yọ àdá sí.,menyo20k,11
Ọ̀rọ̀ lọmọ etí ń jẹ.,menyo20k,5
"Ọ̀rọ̀ ò pọ̀, àkàwée ẹ̀ ló pọ̀.",menyo20k,7
Ọ̀ràn ọkàá ní ìba; ayé ní òṣùwọ̀n.,menyo20k,7
Ọ̀rọ̀ púpọ̀ ò kún agbọ̀n; irọ́ ní ń mú wá.,menyo20k,10
Ọ̀rọ̀ tí a dì ní gbòdògì: bo déwée kókò yó fàya.,menyo20k,11
"Ọ̀rọ̀ tí ò ní ohùn fífọ̀, dídákẹ́ ló yẹ ẹ́.",menyo20k,10
Ọ̀ṣọ́ oníbùjé ò pé isán; ọ̀ṣọ́ onínàbì ò ju ọdún lọ.,menyo20k,11
Ọ̀tọ̀ọ̀tọ̀ là ń tẹ ẹrẹ̀; ọ̀tọ̀ọ̀tọ̀ là ń tẹ eruku.,menyo20k,10
"Ọwọ́ọ baba lẹ wò, ẹ ò wo ẹsẹ̀ẹ baba.",menyo20k,9
Pala-pálà kì í ṣe ẹran àjẹgbé; ẹ ṣáà máa mu àgúnmu.,menyo20k,11
"Pápá tó ní òun ó jòó wọ odò, ọ̀rọ̀ ló fẹ́ẹ́ gbọ́.",menyo20k,12
Pẹ̀lẹ́-pẹ̀lẹ́ lejòó fi ń gun àgbọn.,menyo20k,6
"Pípẹ́ ni yó pẹ̀ẹ́, agbọ̀n á bo adìẹ.",menyo20k,8
"Pípẹ́ ni yó pẹ̀ẹ́, akólòlò á pe baba.",menyo20k,8
"Pípẹ́ ni yó pẹ̀ẹ́, akọ̀pẹ yó wàá sílẹ̀.",menyo20k,8
"Pípẹ́ ni yó pẹ̀ẹ́, amòòkùn yó jàáde nínú odò.",menyo20k,9
"Pípẹ́ ni yó pẹ̀ẹ́, èké ò mú rá.",menyo20k,8
"Pípẹ́ ni yó pẹ̀ẹ́, ẹní lọ sódò á bọ̀ wálé.",menyo20k,10
"Pípẹ́ ni yó pẹ̀ẹ́, Ọ̀rúnmìlà yó jẹ àgbàdo dandan.",menyo20k,9
"Rò ó kóo tó ṣe é, ó sàn ju kóo ṣé kóo tó rò ó.",menyo20k,15
Sà á bí olóògùn-ún ti wí.,menyo20k,6
"Ṣàǹgbákó ró, a ní kò róo re, Ṣàǹgbàkùú gbè é lẹ́sẹ̀.",menyo20k,11
"Ṣe-ká-rí-mi, alájá tó so ẹ̀gi mọ́rùn.",menyo20k,6
“Ṣé kí n fìdí hẹ?” làfòmọ́ fi ń di onílé.,menyo20k,10
"Ṣe-ǹ-ṣe dìwọ̀fà, bó ṣe é yó dẹrúu wọn.",menyo20k,8
Ṣe-ǹ-ṣe ewúrẹ́ làgùntàn ńfiyè sí.,menyo20k,5
“Ta á sí i” kì í báni wá ọfà.,menyo20k,9
"Ta ní rán Abẹ́lù wọ ọkọ̀, tó ní ọkọ̀ọ́ ri òun?",menyo20k,11
"“Tàná là ńjà lé lórí”, ló pa Baálẹ̀ẹ Kòmọ̀kan.",menyo20k,9
"Tantabùlù, aṣòróówọ̀ bí ẹ̀wù àṣejù.",menyo20k,5
Tìjà tìjà ní ń ṣe ará Ọ̀pọ́ndá.,menyo20k,7
Tọ̀sán tọ̀sán ní ń pọ́n ìtalẹ̀ lójú; bílẹ̀ẹ́ bá ṣú yó di olóuńjẹ.,menyo20k,13
"Wàrà ò sí lónìí, wàràá wà lọ́la.",menyo20k,7
Wẹ́rẹ́ wẹ́rẹ́ nikán ń jẹlé.,menyo20k,5
“Wó ilé ẹ kí ń bá ọ kọ”: ẹrù ikán kan ní ńpa fúnni.,menyo20k,14
"Wọ̀bìàá yó tán, ó pe ẹgbẹ́ ẹ̀ wá.",menyo20k,8
"Wọ́n purọ́ fún ọ, o ò gbà; o lè dé ìdí òótọ́?",menyo20k,12
Wọ́n torí ajá ń lóṣòó lọ fowó rọ̀bọ.,menyo20k,8
"Yíyọ́ ẹkùn, tojo kọ́; ohun tí yó jẹ ní ń wá.",menyo20k,11
"Yọkọlú-yọkọlú, kò ha tán bí? Ìyàwó gbọ́kọ ṣánlẹ̀, ọkọọ́ yọké.",menyo20k,10
A kì í dá ẹ̀rù okó ńlá ba arúgbó.,menyo20k,9
A kì í dùbúlẹ̀ ṣubú.,menyo20k,5
A kì í fi ojoojúmọ́ rí olè jà kó dà bíi tọwọ́ ẹni.,menyo20k,13
A kì í fi ojú olójú ṣòwò ká jèrè.,menyo20k,9
A kì í fi ojúbọ́rọ́ gba ọmọ lọ́wọ́ èkùrọ́.,menyo20k,9
A kì í gbọ́ “gbì” ìràwé.,menyo20k,6
A kì í mọ ibi tí à ńlọ kí ọrùn ó wọ ẹni.,menyo20k,13
A kì í ṣe ọ̀jẹ̀ ṣe ojú tì mí; konko lojú alágbe.,menyo20k,12
A kì í walẹ̀ fún adìẹ jẹ.,menyo20k,7
“A ò mọ̀yí Ọlọ́run yó ṣe” kò jẹ́ ká bínú kú.,menyo20k,11
"A pa ẹmọ́ lóko ilá, a jù ú sí ọ̀kẹ́ ìlasa; ilé ẹmọ́ lẹmọ́ lọ.",menyo20k,15
Abẹ́rẹ́ á lọ kí ọ̀nà okùn tó dí.,menyo20k,8
Abẹ̀wẹ̀ ń wá ọ̀tá fúnra ẹ̀.,menyo20k,6
Abiyamọ ọ̀tá àgàn; ẹní ń ṣiṣẹ́ ọ̀tá ọ̀lẹ.,menyo20k,8
"Aboyún bí, ìhá tù ú.",menyo20k,5
"Àdán tó sùn sídìí ọsàn ò rí he, áḿbọ̀sì oódẹ tó ní òún jí dé.",menyo20k,15
Adékànḿbí ò du oyè; ó bèèrè ni.,menyo20k,7
Adùn ní ń gbẹ̀yìn ewúro.,menyo20k,5
A-fàkàrà-jẹ̀kọ́ ò mọ iyì ọbẹ̀.,menyo20k,5
Afẹ́fẹ́ kì í fẹ́ kí omi inú àgbọn dànù.,menyo20k,9
Àfẹ́ká là ń fẹ́ iná.,menyo20k,5
Àgùdà ò jẹ lábẹ̀ẹ Gẹ̀ẹ́sì.,menyo20k,5
"Àgbàbọ̀ọ ṣòkòtò, bí kò fúnni lẹ́sẹ̀ a ṣoni; rẹ́mú-rẹ́mú ni ohun ẹni ń bani mu.",menyo20k,15
Àgbàká lèéfí ń gba igbó.,menyo20k,5
"Àgbaǹgbá ṣe bẹ́ẹ̀, ó làwo lórí san-san.",menyo20k,7
Àgbàrá kọ́ ni yó gbèé omi lọ.,menyo20k,7
Àgbólà ni tàgbọ̀nrín; ọjọ́ tí àgbọ̀nrín bá gbó ni ọjọ́ ikúu rẹ̀ ń yẹ̀.,menyo20k,14
Àìdúró là ń pè níjó.,menyo20k,5
Àìtó eyín-ín ká ni à ń fọwọ́ bò ó.,menyo20k,9
Àjà kì í jìn mọ́ ológbò lẹ́sẹ̀.,menyo20k,7
Ajá wéré-wéré ní ń pa ikún.,menyo20k,6
Ajé sọ ọmọ nù bí òkò.,menyo20k,6
"Ajìnfìn, má ta ojú ilé; ọ̀pọ̀lọ́ jìnfìn má ta ojú àtijáde.",menyo20k,11
A-jókò-ó-kunkun ò jẹ́ kí a-jókòó-jẹ́jẹ́ ó jókòo.,menyo20k,7
Àjùmọ̀bí ò kan ti àrùn; kí alápá mú apáa rẹ̀ kó le.,menyo20k,12
Àkànṣe lọfà ìmàdò; jagan oró ò ran èse.,menyo20k,8
Àkèekèé ní òún kúrò ní kòkòròo kí nìyí?,menyo20k,8
Àkótán ni gẹ̀gẹ̀ ń kó ọ̀fun.,menyo20k,6
Alágẹmọọ́ ti bímọọ rẹ̀ ná; àìmọ̀-ọ́jó kù sọ́wọ́ọ rẹ̀.,menyo20k,9
Alákatam̀pò ojú ò lè ta ẹran pa.,menyo20k,7
